dates,SKU,price_per_sku,num_purchases,week_num,year,discount,fincode,ui1_code,ui2_code,ui3_code,vendor,brand_code,creation_date,expiration_date,week_num_expiration,year_expiration,week_num_creation,year_creation,margin
2019-08-22,64619,151.52,5,34,2019,1.0,15,151,15100,1510002,TJYT3A,79VL731U,2019-07-30,2200-01-01 00:00:00,1,2200,31,2019,35.35466666666667
2019-08-22,83329,86.925,9,34,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-11-20,2200-01-01 00:00:00,1,2200,47,2018,14.4875
2019-08-23,10334,101.115,10,34,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-04-19,2200-01-01 00:00:00,1,2200,16,2018,15.167250000000001
2019-08-23,11050,109.52,8,34,2019,1.0,15,151,15100,1510003,CHQKSO,WKXRWTP7,2018-04-21,2200-01-01 00:00:00,1,2200,16,2018,20.078666666666667
2019-08-23,17812,61.06399999999999,7,34,2019,0.8,15,151,15100,1510002,4O4WSH,79VL731U,2018-09-21,2200-01-01 00:00:00,1,2200,38,2018,12.2128
2019-08-23,19632,155.33,6,34,2019,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2019-08-19,2200-01-01 00:00:00,1,2200,34,2019,33.654833333333336
2019-08-23,38767,71.925,9,34,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018,11.9875
2019-08-23,43678,147.33,10,34,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-12-13,2200-01-01 00:00:00,1,2200,50,2018,22.099500000000006
2019-08-23,54404,86.115,8,34,2019,1.0,15,151,15100,1510003,SHL570,WKXRWTP7,2018-11-17,2200-01-01 00:00:00,1,2200,46,2018,15.78775
2019-08-23,57561,101.71,7,34,2019,1.0,15,151,15100,1510002,SHL570,79VL731U,2018-02-10,2019-10-28 00:00:00,44,2019,6,2018,20.342
2019-08-23,64619,151.52,5,34,2019,1.0,15,151,15100,1510002,TJYT3A,79VL731U,2019-07-30,2200-01-01 00:00:00,1,2200,31,2019,35.35466666666667
2019-08-23,72784,129.95,6,34,2019,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018,28.15583333333333
2019-08-23,80308,119.33,5,34,2019,1.0,15,151,15100,1510003,7I77VL,WKXRWTP7,2018-07-16,2200-01-01 00:00:00,1,2200,29,2018,27.843666666666667
2019-08-23,83329,86.925,10,34,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-11-20,2200-01-01 00:00:00,1,2200,47,2018,13.038750000000002
2019-08-23,89272,123.925,6,34,2019,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2018-04-14,2200-01-01 00:00:00,1,2200,15,2018,26.850416666666668
2019-08-24,10334,101.115,9,34,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-04-19,2200-01-01 00:00:00,1,2200,16,2018,16.852500000000003
2019-08-24,17812,61.06399999999999,7,34,2019,0.8,15,151,15100,1510002,4O4WSH,79VL731U,2018-09-21,2200-01-01 00:00:00,1,2200,38,2018,12.2128
2019-08-24,36096,131.735,13,34,2019,1.0,15,151,15100,1510002,SHL570,79VL731U,2019-08-07,2200-01-01 00:00:00,1,2200,32,2019,13.1735
2019-08-24,38767,71.925,8,34,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018,13.186250000000001
2019-08-24,43678,147.33,11,34,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-12-13,2200-01-01 00:00:00,1,2200,50,2018,19.644000000000005
2019-08-24,49661,160.735,10,34,2019,1.0,15,151,15100,1510003,2CI2A8,WKXRWTP7,2019-02-03,2200-01-01 00:00:00,1,2200,5,2019,24.110250000000004
2019-08-24,54404,86.115,8,34,2019,1.0,15,151,15100,1510003,SHL570,WKXRWTP7,2018-11-17,2200-01-01 00:00:00,1,2200,46,2018,15.78775
2019-08-24,57561,101.71,8,34,2019,1.0,15,151,15100,1510002,SHL570,79VL731U,2018-02-10,2019-10-28 00:00:00,44,2019,6,2018,18.646833333333333
2019-08-24,80308,119.33,6,34,2019,1.0,15,151,15100,1510003,7I77VL,WKXRWTP7,2018-07-16,2200-01-01 00:00:00,1,2200,29,2018,25.854833333333335
2019-08-24,80631,90.115,7,34,2019,1.0,15,151,15100,1510003,VWHZMG,WKXRWTP7,2019-05-12,2200-01-01 00:00:00,1,2200,19,2019,18.023
2019-08-24,83329,86.925,10,34,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-11-20,2200-01-01 00:00:00,1,2200,47,2018,13.038750000000002
2019-08-24,84395,137.735,11,34,2019,1.0,15,151,15100,1510003,GVL335,WKXRWTP7,2018-04-12,2200-01-01 00:00:00,1,2200,15,2018,18.364666666666672
2019-08-24,89272,123.925,6,34,2019,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2018-04-14,2200-01-01 00:00:00,1,2200,15,2018,26.850416666666668
2019-08-25,11050,109.52,7,34,2019,1.0,15,151,15100,1510003,CHQKSO,WKXRWTP7,2018-04-21,2200-01-01 00:00:00,1,2200,16,2018,21.904
2019-08-25,17812,61.06399999999999,8,34,2019,0.8,15,151,15100,1510002,4O4WSH,79VL731U,2018-09-21,2200-01-01 00:00:00,1,2200,38,2018,11.195066666666666
2019-08-25,49661,160.735,10,34,2019,1.0,15,151,15100,1510003,2CI2A8,WKXRWTP7,2019-02-03,2200-01-01 00:00:00,1,2200,5,2019,24.110250000000004
2019-08-25,54404,86.115,9,34,2019,1.0,15,151,15100,1510003,SHL570,WKXRWTP7,2018-11-17,2200-01-01 00:00:00,1,2200,46,2018,14.352500000000001
2019-08-25,57561,101.71,9,34,2019,1.0,15,151,15100,1510002,SHL570,79VL731U,2018-02-10,2019-10-28 00:00:00,44,2019,6,2018,16.951666666666668
2019-08-25,64619,151.52,6,34,2019,1.0,15,151,15100,1510002,TJYT3A,79VL731U,2019-07-30,2200-01-01 00:00:00,1,2200,31,2019,32.82933333333334
2019-08-25,72784,129.95,6,34,2019,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018,28.15583333333333
2019-08-25,80308,119.33,5,34,2019,1.0,15,151,15100,1510003,7I77VL,WKXRWTP7,2018-07-16,2200-01-01 00:00:00,1,2200,29,2018,27.843666666666667
2019-08-25,80631,90.115,6,34,2019,1.0,15,151,15100,1510003,VWHZMG,WKXRWTP7,2019-05-12,2200-01-01 00:00:00,1,2200,19,2019,19.524916666666666
2019-08-25,84395,137.735,10,34,2019,1.0,15,151,15100,1510003,GVL335,WKXRWTP7,2018-04-12,2200-01-01 00:00:00,1,2200,15,2018,20.660250000000005
2019-08-25,89272,123.925,8,34,2019,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2018-04-14,2200-01-01 00:00:00,1,2200,15,2018,22.719583333333336
2019-08-26,10334,98.826,8,35,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-04-19,2200-01-01 00:00:00,1,2200,16,2018,18.118100000000002
2019-08-26,11050,107.826,7,35,2019,1.0,15,151,15100,1510003,CHQKSO,WKXRWTP7,2018-04-21,2200-01-01 00:00:00,1,2200,16,2018,21.5652
2019-08-26,17812,77.632,3,35,2019,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-09-21,2200-01-01 00:00:00,1,2200,38,2018,20.701866666666668
2019-08-26,19632,154.826,6,35,2019,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2019-08-19,2200-01-01 00:00:00,1,2200,34,2019,33.545633333333335
2019-08-26,36096,134.234,11,35,2019,1.0,15,151,15100,1510002,SHL570,79VL731U,2019-08-07,2200-01-01 00:00:00,1,2200,32,2019,17.897866666666673
2019-08-26,38767,71.428,8,35,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018,13.095133333333333
2019-08-26,43678,148.632,10,35,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-12-13,2200-01-01 00:00:00,1,2200,50,2018,22.294800000000006
2019-08-26,54404,85.632,8,35,2019,1.0,15,151,15100,1510003,SHL570,WKXRWTP7,2018-11-17,2200-01-01 00:00:00,1,2200,46,2018,15.699200000000003
2019-08-26,64619,149.826,3,35,2019,1.0,15,151,15100,1510002,TJYT3A,79VL731U,2019-07-30,2200-01-01 00:00:00,1,2200,31,2019,39.953599999999994
2019-08-26,72784,131.826,6,35,2019,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018,28.5623
2019-08-26,80308,120.632,7,35,2019,1.0,15,151,15100,1510003,7I77VL,WKXRWTP7,2018-07-16,2200-01-01 00:00:00,1,2200,29,2018,24.126400000000004
2019-08-26,83329,85.22399999999998,9,35,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-11-20,2200-01-01 00:00:00,1,2200,47,2018,14.203999999999997
2019-08-26,90611,75.86880000000002,10,35,2019,0.8,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018,11.380320000000005
2019-08-27,10334,98.826,9,35,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-04-19,2200-01-01 00:00:00,1,2200,16,2018,16.471
2019-08-27,19632,154.826,8,35,2019,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2019-08-19,2200-01-01 00:00:00,1,2200,34,2019,28.384766666666668
2019-08-27,38767,71.428,8,35,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018,13.095133333333333
2019-08-27,49661,162.03,8,35,2019,1.0,15,151,15100,1510003,2CI2A8,WKXRWTP7,2019-02-03,2200-01-01 00:00:00,1,2200,5,2019,29.705500000000004
2019-08-27,64619,149.826,6,35,2019,1.0,15,151,15100,1510002,TJYT3A,79VL731U,2019-07-30,2200-01-01 00:00:00,1,2200,31,2019,32.4623
2019-08-27,72784,131.826,5,35,2019,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018,30.7594
2019-08-27,80308,120.632,7,35,2019,1.0,15,151,15100,1510003,7I77VL,WKXRWTP7,2018-07-16,2200-01-01 00:00:00,1,2200,29,2018,24.126400000000004
2019-08-27,80631,87.82600000000002,6,35,2019,1.0,15,151,15100,1510003,VWHZMG,WKXRWTP7,2019-05-12,2200-01-01 00:00:00,1,2200,19,2019,19.028966666666673
2019-08-27,83329,85.22399999999998,11,35,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-11-20,2200-01-01 00:00:00,1,2200,47,2018,11.363199999999999
2019-08-27,84395,138.428,10,35,2019,1.0,15,151,15100,1510003,GVL335,WKXRWTP7,2018-04-12,2200-01-01 00:00:00,1,2200,15,2018,20.764200000000002
2019-08-27,89272,122.826,5,35,2019,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2018-04-14,2200-01-01 00:00:00,1,2200,15,2018,28.659399999999998
2019-08-28,10334,98.826,10,35,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-04-19,2200-01-01 00:00:00,1,2200,16,2018,14.823900000000002
2019-08-28,11050,107.826,7,35,2019,1.0,15,151,15100,1510003,CHQKSO,WKXRWTP7,2018-04-21,2200-01-01 00:00:00,1,2200,16,2018,21.5652
2019-08-28,17812,77.632,4,35,2019,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-09-21,2200-01-01 00:00:00,1,2200,38,2018,19.408
2019-08-28,19632,154.826,6,35,2019,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2019-08-19,2200-01-01 00:00:00,1,2200,34,2019,33.545633333333335
2019-08-28,38767,71.428,9,35,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018,11.904666666666667
2019-08-28,49661,162.03,10,35,2019,1.0,15,151,15100,1510003,2CI2A8,WKXRWTP7,2019-02-03,2200-01-01 00:00:00,1,2200,5,2019,24.304500000000004
2019-08-28,54404,85.632,9,35,2019,1.0,15,151,15100,1510003,SHL570,WKXRWTP7,2018-11-17,2200-01-01 00:00:00,1,2200,46,2018,14.272000000000002
2019-08-28,57561,98.826,8,35,2019,1.0,15,151,15100,1510002,SHL570,79VL731U,2018-02-10,2019-10-28 00:00:00,44,2019,6,2018,18.118100000000002
2019-08-28,72784,131.826,7,35,2019,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018,26.3652
2019-08-28,80308,120.632,6,35,2019,1.0,15,151,15100,1510003,7I77VL,WKXRWTP7,2018-07-16,2200-01-01 00:00:00,1,2200,29,2018,26.136933333333335
2019-08-28,80631,87.82600000000002,7,35,2019,1.0,15,151,15100,1510003,VWHZMG,WKXRWTP7,2019-05-12,2200-01-01 00:00:00,1,2200,19,2019,17.565200000000004
2019-08-28,83329,85.22399999999998,9,35,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-11-20,2200-01-01 00:00:00,1,2200,47,2018,14.203999999999997
2019-08-28,89272,122.826,5,35,2019,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2018-04-14,2200-01-01 00:00:00,1,2200,15,2018,28.659399999999998
2019-08-28,90611,75.86880000000002,7,35,2019,0.8,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018,15.173760000000005
2019-08-29,10334,98.826,9,35,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-04-19,2200-01-01 00:00:00,1,2200,16,2018,16.471
2019-08-29,11050,107.826,9,35,2019,1.0,15,151,15100,1510003,CHQKSO,WKXRWTP7,2018-04-21,2200-01-01 00:00:00,1,2200,16,2018,17.971
2019-08-29,49661,162.03,8,35,2019,1.0,15,151,15100,1510003,2CI2A8,WKXRWTP7,2019-02-03,2200-01-01 00:00:00,1,2200,5,2019,29.705500000000004
2019-08-29,54404,85.632,8,35,2019,1.0,15,151,15100,1510003,SHL570,WKXRWTP7,2018-11-17,2200-01-01 00:00:00,1,2200,46,2018,15.699200000000003
2019-08-29,57561,98.826,7,35,2019,1.0,15,151,15100,1510002,SHL570,79VL731U,2018-02-10,2019-10-28 00:00:00,44,2019,6,2018,19.7652
2019-08-29,72784,131.826,7,35,2019,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018,26.3652
2019-08-29,80308,120.632,7,35,2019,1.0,15,151,15100,1510003,7I77VL,WKXRWTP7,2018-07-16,2200-01-01 00:00:00,1,2200,29,2018,24.126400000000004
2019-08-29,80631,87.82600000000002,5,35,2019,1.0,15,151,15100,1510003,VWHZMG,WKXRWTP7,2019-05-12,2200-01-01 00:00:00,1,2200,19,2019,20.492733333333337
2019-08-29,83329,85.22399999999998,8,35,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-11-20,2200-01-01 00:00:00,1,2200,47,2018,15.624399999999996
2019-08-29,84395,138.428,11,35,2019,1.0,15,151,15100,1510003,GVL335,WKXRWTP7,2018-04-12,2200-01-01 00:00:00,1,2200,15,2018,18.45706666666667
2019-08-29,90611,75.86880000000002,7,35,2019,0.8,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018,15.173760000000005
2019-08-30,10334,98.826,9,35,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-04-19,2200-01-01 00:00:00,1,2200,16,2018,16.471
2019-08-30,11050,107.826,7,35,2019,1.0,15,151,15100,1510003,CHQKSO,WKXRWTP7,2018-04-21,2200-01-01 00:00:00,1,2200,16,2018,21.5652
2019-08-30,17812,77.632,4,35,2019,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-09-21,2200-01-01 00:00:00,1,2200,38,2018,19.408
2019-08-30,19632,154.826,7,35,2019,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2019-08-19,2200-01-01 00:00:00,1,2200,34,2019,30.9652
2019-08-30,38767,71.428,8,35,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018,13.095133333333333
2019-08-30,49661,162.03,10,35,2019,1.0,15,151,15100,1510003,2CI2A8,WKXRWTP7,2019-02-03,2200-01-01 00:00:00,1,2200,5,2019,24.304500000000004
2019-08-30,54404,85.632,10,35,2019,1.0,15,151,15100,1510003,SHL570,WKXRWTP7,2018-11-17,2200-01-01 00:00:00,1,2200,46,2018,12.844800000000003
2019-08-30,57561,98.826,6,35,2019,1.0,15,151,15100,1510002,SHL570,79VL731U,2018-02-10,2019-10-28 00:00:00,44,2019,6,2018,21.4123
2019-08-30,72784,131.826,5,35,2019,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018,30.7594
2019-08-30,80308,120.632,8,35,2019,1.0,15,151,15100,1510003,7I77VL,WKXRWTP7,2018-07-16,2200-01-01 00:00:00,1,2200,29,2018,22.11586666666667
2019-08-30,80631,87.82600000000002,5,35,2019,1.0,15,151,15100,1510003,VWHZMG,WKXRWTP7,2019-05-12,2200-01-01 00:00:00,1,2200,19,2019,20.492733333333337
2019-08-30,83329,85.22399999999998,10,35,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-11-20,2200-01-01 00:00:00,1,2200,47,2018,12.783599999999998
2019-08-30,89272,122.826,5,35,2019,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2018-04-14,2200-01-01 00:00:00,1,2200,15,2018,28.659399999999998
2019-08-30,90611,75.86880000000002,8,35,2019,0.8,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018,13.909280000000004
2019-08-31,10334,98.826,9,35,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-04-19,2200-01-01 00:00:00,1,2200,16,2018,16.471
2019-08-31,11050,107.826,7,35,2019,1.0,15,151,15100,1510003,CHQKSO,WKXRWTP7,2018-04-21,2200-01-01 00:00:00,1,2200,16,2018,21.5652
2019-08-31,36096,134.234,11,35,2019,1.0,15,151,15100,1510002,SHL570,79VL731U,2019-08-07,2200-01-01 00:00:00,1,2200,32,2019,17.897866666666673
2019-08-31,43678,148.632,11,35,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-12-13,2200-01-01 00:00:00,1,2200,50,2018,19.817600000000006
2019-08-31,49661,162.03,8,35,2019,1.0,15,151,15100,1510003,2CI2A8,WKXRWTP7,2019-02-03,2200-01-01 00:00:00,1,2200,5,2019,29.705500000000004
2019-08-31,54404,85.632,8,35,2019,1.0,15,151,15100,1510003,SHL570,WKXRWTP7,2018-11-17,2200-01-01 00:00:00,1,2200,46,2018,15.699200000000003
2019-08-31,64619,149.826,5,35,2019,1.0,15,151,15100,1510002,TJYT3A,79VL731U,2019-07-30,2200-01-01 00:00:00,1,2200,31,2019,34.9594
2019-08-31,80308,120.632,6,35,2019,1.0,15,151,15100,1510003,7I77VL,WKXRWTP7,2018-07-16,2200-01-01 00:00:00,1,2200,29,2018,26.136933333333335
2019-08-31,80631,87.82600000000002,6,35,2019,1.0,15,151,15100,1510003,VWHZMG,WKXRWTP7,2019-05-12,2200-01-01 00:00:00,1,2200,19,2019,19.028966666666673
2019-08-31,89272,122.826,6,35,2019,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2018-04-14,2200-01-01 00:00:00,1,2200,15,2018,26.6123
2019-08-31,90611,75.86880000000002,9,35,2019,0.8,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018,12.644800000000005
2019-09-01,10334,98.826,9,35,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-04-19,2200-01-01 00:00:00,1,2200,16,2018,16.471
2019-09-01,11050,107.826,8,35,2019,1.0,15,151,15100,1510003,CHQKSO,WKXRWTP7,2018-04-21,2200-01-01 00:00:00,1,2200,16,2018,19.7681
2019-09-01,17812,77.632,3,35,2019,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-09-21,2200-01-01 00:00:00,1,2200,38,2018,20.701866666666668
2019-09-01,19632,154.826,6,35,2019,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2019-08-19,2200-01-01 00:00:00,1,2200,34,2019,33.545633333333335
2019-09-01,38767,71.428,8,35,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018,13.095133333333333
2019-09-01,43678,148.632,9,35,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-12-13,2200-01-01 00:00:00,1,2200,50,2018,24.772000000000002
2019-09-01,49661,162.03,9,35,2019,1.0,15,151,15100,1510003,2CI2A8,WKXRWTP7,2019-02-03,2200-01-01 00:00:00,1,2200,5,2019,27.005000000000003
2019-09-01,54404,85.632,9,35,2019,1.0,15,151,15100,1510003,SHL570,WKXRWTP7,2018-11-17,2200-01-01 00:00:00,1,2200,46,2018,14.272000000000002
2019-09-01,64619,149.826,3,35,2019,1.0,15,151,15100,1510002,TJYT3A,79VL731U,2019-07-30,2200-01-01 00:00:00,1,2200,31,2019,39.953599999999994
2019-09-01,72784,131.826,7,35,2019,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018,26.3652
2019-09-01,80631,87.82600000000002,5,35,2019,1.0,15,151,15100,1510003,VWHZMG,WKXRWTP7,2019-05-12,2200-01-01 00:00:00,1,2200,19,2019,20.492733333333337
2019-09-01,83329,85.22399999999998,9,35,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-11-20,2200-01-01 00:00:00,1,2200,47,2018,14.203999999999997
2019-09-01,84395,138.428,9,35,2019,1.0,15,151,15100,1510003,GVL335,WKXRWTP7,2018-04-12,2200-01-01 00:00:00,1,2200,15,2018,23.071333333333335
2019-09-01,89272,122.826,5,35,2019,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2018-04-14,2200-01-01 00:00:00,1,2200,15,2018,28.659399999999998
2019-09-01,90611,75.86880000000002,7,35,2019,0.8,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018,15.173760000000005
2019-09-02,11050,110.962,9,36,2019,1.0,15,151,15100,1510003,CHQKSO,WKXRWTP7,2018-04-21,2200-01-01 00:00:00,1,2200,16,2018,18.49366666666667
2019-09-02,17812,77.744,3,36,2019,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-09-21,2200-01-01 00:00:00,1,2200,38,2018,20.731733333333334
2019-09-02,19632,156.744,6,36,2019,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2019-08-19,2200-01-01 00:00:00,1,2200,34,2019,33.9612
2019-09-02,43678,147.526,9,36,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-12-13,2200-01-01 00:00:00,1,2200,50,2018,24.58766666666667
2019-09-02,49661,162.135,9,36,2019,1.0,15,151,15100,1510003,2CI2A8,WKXRWTP7,2019-02-03,2200-01-01 00:00:00,1,2200,5,2019,27.0225
2019-09-02,54404,82.09,9,36,2019,1.0,15,151,15100,1510003,SHL570,WKXRWTP7,2018-11-17,2200-01-01 00:00:00,1,2200,46,2018,13.681666666666668
2019-09-02,57561,89.5734,11,36,2019,0.9,15,151,15100,1510002,SHL570,79VL731U,2018-02-10,2019-10-28 00:00:00,44,2019,6,2018,11.943120000000004
2019-09-02,72784,133.135,6,36,2019,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018,28.845916666666664
2019-09-02,80308,121.353,6,36,2019,1.0,15,151,15100,1510003,7I77VL,WKXRWTP7,2018-07-16,2200-01-01 00:00:00,1,2200,29,2018,26.29315
2019-09-02,80631,89.135,6,36,2019,1.0,15,151,15100,1510003,VWHZMG,WKXRWTP7,2019-05-12,2200-01-01 00:00:00,1,2200,19,2019,19.312583333333336
2019-09-02,84395,139.744,10,36,2019,1.0,15,151,15100,1510003,GVL335,WKXRWTP7,2018-04-12,2200-01-01 00:00:00,1,2200,15,2018,20.961600000000004
2019-09-02,89272,123.526,5,36,2019,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2018-04-14,2200-01-01 00:00:00,1,2200,15,2018,28.822733333333332
2019-09-02,90611,93.744,4,36,2019,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018,23.436
2019-09-03,10334,101.353,9,36,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-04-19,2200-01-01 00:00:00,1,2200,16,2018,16.892166666666668
2019-09-03,11050,110.962,9,36,2019,1.0,15,151,15100,1510003,CHQKSO,WKXRWTP7,2018-04-21,2200-01-01 00:00:00,1,2200,16,2018,18.49366666666667
2019-09-03,17812,77.744,3,36,2019,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-09-21,2200-01-01 00:00:00,1,2200,38,2018,20.731733333333334
2019-09-03,36096,133.135,11,36,2019,1.0,15,151,15100,1510002,SHL570,79VL731U,2019-08-07,2200-01-01 00:00:00,1,2200,32,2019,17.751333333333335
2019-09-03,43678,147.526,10,36,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-12-13,2200-01-01 00:00:00,1,2200,50,2018,22.128900000000005
2019-09-03,49661,162.135,11,36,2019,1.0,15,151,15100,1510003,2CI2A8,WKXRWTP7,2019-02-03,2200-01-01 00:00:00,1,2200,5,2019,21.618000000000002
2019-09-03,54404,82.09,8,36,2019,1.0,15,151,15100,1510003,SHL570,WKXRWTP7,2018-11-17,2200-01-01 00:00:00,1,2200,46,2018,15.049833333333336
2019-09-03,57561,89.5734,9,36,2019,0.9,15,151,15100,1510002,SHL570,79VL731U,2018-02-10,2019-10-28 00:00:00,44,2019,6,2018,14.928900000000002
2019-09-03,64619,149.308,5,36,2019,1.0,15,151,15100,1510002,TJYT3A,79VL731U,2019-07-30,2200-01-01 00:00:00,1,2200,31,2019,34.83853333333333
2019-09-03,72784,133.135,7,36,2019,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018,26.627
2019-09-03,80308,121.353,5,36,2019,1.0,15,151,15100,1510003,7I77VL,WKXRWTP7,2018-07-16,2200-01-01 00:00:00,1,2200,29,2018,28.3157
2019-09-03,80631,89.135,5,36,2019,1.0,15,151,15100,1510003,VWHZMG,WKXRWTP7,2019-05-12,2200-01-01 00:00:00,1,2200,19,2019,20.798166666666667
2019-09-03,83329,88.35300000000002,9,36,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-11-20,2200-01-01 00:00:00,1,2200,47,2018,14.725500000000006
2019-09-04,10334,101.353,9,36,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-04-19,2200-01-01 00:00:00,1,2200,16,2018,16.892166666666668
2019-09-04,11050,110.962,8,36,2019,1.0,15,151,15100,1510003,CHQKSO,WKXRWTP7,2018-04-21,2200-01-01 00:00:00,1,2200,16,2018,20.343033333333334
2019-09-04,17812,77.744,4,36,2019,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-09-21,2200-01-01 00:00:00,1,2200,38,2018,19.436
2019-09-04,38767,70.917,7,36,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018,14.1834
