dates,SKU,price_per_sku,num_purchases,week_num,year,discount,fincode,ui1_code,ui2_code,ui3_code,vendor,brand_code,creation_date,expiration_date,week_num_expiration,year_expiration,week_num_creation,year_creation
2019-11-01,54404,83.98,8,44,2019,1.0,15,151,15100,1510003,SHL570,WKXRWTP7,2018-11-17,2200-01-01 00:00:00,1,2200,46,2018
2019-11-01,43678,135.873,13,44,2019,0.9,15,151,15100,1510002,VWHZMG,79VL731U,2018-12-13,2200-01-01 00:00:00,1,2200,50,2018
2019-11-01,38767,70.315,8,44,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018
2019-11-01,11050,109.31,7,44,2019,1.0,15,151,15100,1510003,CHQKSO,WKXRWTP7,2018-04-21,2200-01-01 00:00:00,1,2200,16,2018
2019-11-01,84395,137.315,8,44,2019,1.0,15,151,15100,1510003,GVL335,WKXRWTP7,2018-04-12,2200-01-01 00:00:00,1,2200,15,2018
2019-11-01,72784,132.645,6,44,2019,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018
2019-11-01,89272,126.305,6,44,2019,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2018-04-14,2200-01-01 00:00:00,1,2200,15,2018
2019-11-02,84395,137.315,8,44,2019,1.0,15,151,15100,1510003,GVL335,WKXRWTP7,2018-04-12,2200-01-01 00:00:00,1,2200,15,2018
2019-11-02,72784,132.645,7,44,2019,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018
2019-11-02,19632,156.31,6,44,2019,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2019-08-19,2200-01-01 00:00:00,1,2200,34,2019
2019-11-02,90611,95.305,4,44,2019,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018
2019-11-02,80308,120.975,6,44,2019,1.0,15,151,15100,1510003,7I77VL,WKXRWTP7,2018-07-16,2200-01-01 00:00:00,1,2200,29,2018
2019-11-02,11050,109.31,8,44,2019,1.0,15,151,15100,1510003,CHQKSO,WKXRWTP7,2018-04-21,2200-01-01 00:00:00,1,2200,16,2018
2019-11-02,43678,135.873,11,44,2019,0.9,15,151,15100,1510002,VWHZMG,79VL731U,2018-12-13,2200-01-01 00:00:00,1,2200,50,2018
2019-11-02,38767,70.315,9,44,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018
2019-11-02,17812,77.31,2,44,2019,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-09-21,2200-01-01 00:00:00,1,2200,38,2018
2019-11-02,49661,159.65,10,44,2019,1.0,15,151,15100,1510003,2CI2A8,WKXRWTP7,2019-02-03,2200-01-01 00:00:00,1,2200,5,2019
2019-11-03,49661,159.65,8,44,2019,1.0,15,151,15100,1510003,2CI2A8,WKXRWTP7,2019-02-03,2200-01-01 00:00:00,1,2200,5,2019
2019-11-03,64619,150.645,4,44,2019,1.0,15,151,15100,1510002,TJYT3A,79VL731U,2019-07-30,2200-01-01 00:00:00,1,2200,31,2019
2019-11-03,84395,137.315,8,44,2019,1.0,15,151,15100,1510003,GVL335,WKXRWTP7,2018-04-12,2200-01-01 00:00:00,1,2200,15,2018
2019-11-03,90611,95.305,4,44,2019,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018
2019-11-03,80631,89.31,5,44,2019,1.0,15,151,15100,1510003,VWHZMG,WKXRWTP7,2019-05-12,2200-01-01 00:00:00,1,2200,19,2019
2019-11-03,80308,120.975,8,44,2019,1.0,15,151,15100,1510003,7I77VL,WKXRWTP7,2018-07-16,2200-01-01 00:00:00,1,2200,29,2018
2019-11-03,11050,109.31,9,44,2019,1.0,15,151,15100,1510003,CHQKSO,WKXRWTP7,2018-04-21,2200-01-01 00:00:00,1,2200,16,2018
2019-11-03,36096,133.975,12,44,2019,1.0,15,151,15100,1510002,SHL570,79VL731U,2019-08-07,2200-01-01 00:00:00,1,2200,32,2019
2019-11-03,72784,132.645,6,44,2019,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018
2019-11-03,10334,101.64,9,44,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-04-19,2200-01-01 00:00:00,1,2200,16,2018
2019-11-03,38767,70.315,10,44,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018
2019-11-03,17812,77.31,3,44,2019,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-09-21,2200-01-01 00:00:00,1,2200,38,2018
2019-11-03,19632,156.31,6,44,2019,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2019-08-19,2200-01-01 00:00:00,1,2200,34,2019
2019-11-03,43678,135.873,11,44,2019,0.9,15,151,15100,1510002,VWHZMG,79VL731U,2018-12-13,2200-01-01 00:00:00,1,2200,50,2018
2019-11-04,19632,155.064,7,45,2019,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2019-08-19,2200-01-01 00:00:00,1,2200,34,2019
2019-11-04,90611,94.08,4,45,2019,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018
2019-11-04,83329,88.08,10,45,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-11-20,2200-01-01 00:00:00,1,2200,47,2018
2019-11-04,89272,125.752,6,45,2019,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2018-04-14,2200-01-01 00:00:00,1,2200,15,2018
2019-11-04,72784,134.752,7,45,2019,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018
2019-11-04,11050,108.736,8,45,2019,1.0,15,151,15100,1510003,CHQKSO,WKXRWTP7,2018-04-21,2200-01-01 00:00:00,1,2200,16,2018
2019-11-04,38767,70.392,8,45,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018
2019-11-04,17812,69.06240000000001,5,45,2019,0.9,15,151,15100,1510002,4O4WSH,79VL731U,2018-09-21,2200-01-01 00:00:00,1,2200,38,2018
2019-11-04,80631,88.736,5,45,2019,1.0,15,151,15100,1510003,VWHZMG,WKXRWTP7,2019-05-12,2200-01-01 00:00:00,1,2200,19,2019
2019-11-04,36096,133.408,11,45,2019,1.0,15,151,15100,1510002,SHL570,79VL731U,2019-08-07,2200-01-01 00:00:00,1,2200,32,2019
2019-11-04,84395,139.408,9,45,2019,1.0,15,151,15100,1510003,GVL335,WKXRWTP7,2018-04-12,2200-01-01 00:00:00,1,2200,15,2018
2019-11-05,72784,134.752,7,45,2019,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018
2019-11-05,43678,146.392,10,45,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-12-13,2200-01-01 00:00:00,1,2200,50,2018
2019-11-05,10334,101.08,8,45,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-04-19,2200-01-01 00:00:00,1,2200,16,2018
2019-11-05,54404,86.75200000000002,9,45,2019,1.0,15,151,15100,1510003,SHL570,WKXRWTP7,2018-11-17,2200-01-01 00:00:00,1,2200,46,2018
2019-11-05,17812,69.06240000000001,6,45,2019,0.9,15,151,15100,1510002,4O4WSH,79VL731U,2018-09-21,2200-01-01 00:00:00,1,2200,38,2018
2019-11-05,19632,155.064,6,45,2019,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2019-08-19,2200-01-01 00:00:00,1,2200,34,2019
2019-11-05,64619,152.08,5,45,2019,1.0,15,151,15100,1510002,TJYT3A,79VL731U,2019-07-30,2200-01-01 00:00:00,1,2200,31,2019
2019-11-05,11050,108.736,7,45,2019,1.0,15,151,15100,1510003,CHQKSO,WKXRWTP7,2018-04-21,2200-01-01 00:00:00,1,2200,16,2018
2019-11-05,89272,125.752,6,45,2019,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2018-04-14,2200-01-01 00:00:00,1,2200,15,2018
2019-11-05,36096,133.408,12,45,2019,1.0,15,151,15100,1510002,SHL570,79VL731U,2019-08-07,2200-01-01 00:00:00,1,2200,32,2019
2019-11-05,83329,88.08,9,45,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-11-20,2200-01-01 00:00:00,1,2200,47,2018
2019-11-05,80308,121.08,7,45,2019,1.0,15,151,15100,1510003,7I77VL,WKXRWTP7,2018-07-16,2200-01-01 00:00:00,1,2200,29,2018
2019-11-05,84395,139.408,9,45,2019,1.0,15,151,15100,1510003,GVL335,WKXRWTP7,2018-04-12,2200-01-01 00:00:00,1,2200,15,2018
2019-11-05,38767,70.392,9,45,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018
2019-11-06,11050,108.736,8,45,2019,1.0,15,151,15100,1510003,CHQKSO,WKXRWTP7,2018-04-21,2200-01-01 00:00:00,1,2200,16,2018
2019-11-06,36096,133.408,13,45,2019,1.0,15,151,15100,1510002,SHL570,79VL731U,2019-08-07,2200-01-01 00:00:00,1,2200,32,2019
2019-11-06,80308,121.08,6,45,2019,1.0,15,151,15100,1510003,7I77VL,WKXRWTP7,2018-07-16,2200-01-01 00:00:00,1,2200,29,2018
2019-11-06,83329,88.08,8,45,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-11-20,2200-01-01 00:00:00,1,2200,47,2018
2019-11-06,84395,139.408,8,45,2019,1.0,15,151,15100,1510003,GVL335,WKXRWTP7,2018-04-12,2200-01-01 00:00:00,1,2200,15,2018
2019-11-06,54404,86.75200000000002,9,45,2019,1.0,15,151,15100,1510003,SHL570,WKXRWTP7,2018-11-17,2200-01-01 00:00:00,1,2200,46,2018
2019-11-06,43678,146.392,11,45,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-12-13,2200-01-01 00:00:00,1,2200,50,2018
2019-11-06,89272,125.752,6,45,2019,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2018-04-14,2200-01-01 00:00:00,1,2200,15,2018
2019-11-06,19632,155.064,7,45,2019,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2019-08-19,2200-01-01 00:00:00,1,2200,34,2019
2019-11-06,90611,94.08,6,45,2019,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018
2019-11-06,17812,69.06240000000001,5,45,2019,0.9,15,151,15100,1510002,4O4WSH,79VL731U,2018-09-21,2200-01-01 00:00:00,1,2200,38,2018
2019-11-07,83329,88.08,9,45,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-11-20,2200-01-01 00:00:00,1,2200,47,2018
2019-11-07,89272,125.752,5,45,2019,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2018-04-14,2200-01-01 00:00:00,1,2200,15,2018
2019-11-07,10334,101.08,8,45,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-04-19,2200-01-01 00:00:00,1,2200,16,2018
2019-11-07,17812,69.06240000000001,7,45,2019,0.9,15,151,15100,1510002,4O4WSH,79VL731U,2018-09-21,2200-01-01 00:00:00,1,2200,38,2018
2019-11-07,19632,155.064,8,45,2019,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2019-08-19,2200-01-01 00:00:00,1,2200,34,2019
2019-11-07,36096,133.408,12,45,2019,1.0,15,151,15100,1510002,SHL570,79VL731U,2019-08-07,2200-01-01 00:00:00,1,2200,32,2019
2019-11-07,43678,146.392,9,45,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-12-13,2200-01-01 00:00:00,1,2200,50,2018
2019-11-07,72784,134.752,8,45,2019,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018
2019-11-07,38767,70.392,9,45,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018
2019-11-07,80631,88.736,5,45,2019,1.0,15,151,15100,1510003,VWHZMG,WKXRWTP7,2019-05-12,2200-01-01 00:00:00,1,2200,19,2019
2019-11-07,49661,161.736,8,45,2019,1.0,15,151,15100,1510003,2CI2A8,WKXRWTP7,2019-02-03,2200-01-01 00:00:00,1,2200,5,2019
2019-11-07,54404,86.75200000000002,9,45,2019,1.0,15,151,15100,1510003,SHL570,WKXRWTP7,2018-11-17,2200-01-01 00:00:00,1,2200,46,2018
2019-11-07,84395,139.408,8,45,2019,1.0,15,151,15100,1510003,GVL335,WKXRWTP7,2018-04-12,2200-01-01 00:00:00,1,2200,15,2018
2019-11-07,64619,152.08,5,45,2019,1.0,15,151,15100,1510002,TJYT3A,79VL731U,2019-07-30,2200-01-01 00:00:00,1,2200,31,2019
2019-11-07,78833,299.505,1,45,2019,1.0,FE,FE1,FE100,FE10000,UH2WWF,3FAIRJ4W,2018-09-05,2200-01-01 00:00:00,1,2200,36,2018
2019-11-07,80308,121.08,5,45,2019,1.0,15,151,15100,1510003,7I77VL,WKXRWTP7,2018-07-16,2200-01-01 00:00:00,1,2200,29,2018
2019-11-08,36096,133.408,11,45,2019,1.0,15,151,15100,1510002,SHL570,79VL731U,2019-08-07,2200-01-01 00:00:00,1,2200,32,2019
2019-11-08,17812,69.06240000000001,8,45,2019,0.9,15,151,15100,1510002,4O4WSH,79VL731U,2018-09-21,2200-01-01 00:00:00,1,2200,38,2018
2019-11-08,90611,94.08,6,45,2019,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018
2019-11-08,54404,86.75200000000002,8,45,2019,1.0,15,151,15100,1510003,SHL570,WKXRWTP7,2018-11-17,2200-01-01 00:00:00,1,2200,46,2018
2019-11-08,72784,134.752,5,45,2019,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018
2019-11-08,64619,152.08,4,45,2019,1.0,15,151,15100,1510002,TJYT3A,79VL731U,2019-07-30,2200-01-01 00:00:00,1,2200,31,2019
2019-11-08,84395,139.408,8,45,2019,1.0,15,151,15100,1510003,GVL335,WKXRWTP7,2018-04-12,2200-01-01 00:00:00,1,2200,15,2018
2019-11-08,11050,108.736,7,45,2019,1.0,15,151,15100,1510003,CHQKSO,WKXRWTP7,2018-04-21,2200-01-01 00:00:00,1,2200,16,2018
2019-11-08,19632,155.064,6,45,2019,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2019-08-19,2200-01-01 00:00:00,1,2200,34,2019
2019-11-08,49661,161.736,9,45,2019,1.0,15,151,15100,1510003,2CI2A8,WKXRWTP7,2019-02-03,2200-01-01 00:00:00,1,2200,5,2019
2019-11-08,38767,70.392,9,45,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018
2019-11-08,43678,146.392,8,45,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-12-13,2200-01-01 00:00:00,1,2200,50,2018
2019-11-08,89272,125.752,5,45,2019,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2018-04-14,2200-01-01 00:00:00,1,2200,15,2018
2019-11-09,90611,94.08,4,45,2019,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018
2019-11-09,83329,88.08,10,45,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-11-20,2200-01-01 00:00:00,1,2200,47,2018
2019-11-09,10334,101.08,8,45,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-04-19,2200-01-01 00:00:00,1,2200,16,2018
2019-11-09,43678,146.392,10,45,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-12-13,2200-01-01 00:00:00,1,2200,50,2018
2019-11-09,64619,152.08,4,45,2019,1.0,15,151,15100,1510002,TJYT3A,79VL731U,2019-07-30,2200-01-01 00:00:00,1,2200,31,2019
2019-11-09,80308,121.08,7,45,2019,1.0,15,151,15100,1510003,7I77VL,WKXRWTP7,2018-07-16,2200-01-01 00:00:00,1,2200,29,2018
2019-11-09,72784,134.752,8,45,2019,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018
2019-11-09,11050,108.736,7,45,2019,1.0,15,151,15100,1510003,CHQKSO,WKXRWTP7,2018-04-21,2200-01-01 00:00:00,1,2200,16,2018
2019-11-09,80631,88.736,5,45,2019,1.0,15,151,15100,1510003,VWHZMG,WKXRWTP7,2019-05-12,2200-01-01 00:00:00,1,2200,19,2019
2019-11-10,54404,86.75200000000002,9,45,2019,1.0,15,151,15100,1510003,SHL570,WKXRWTP7,2018-11-17,2200-01-01 00:00:00,1,2200,46,2018
2019-11-10,80308,121.08,5,45,2019,1.0,15,151,15100,1510003,7I77VL,WKXRWTP7,2018-07-16,2200-01-01 00:00:00,1,2200,29,2018
2019-11-10,17812,69.06240000000001,6,45,2019,0.9,15,151,15100,1510002,4O4WSH,79VL731U,2018-09-21,2200-01-01 00:00:00,1,2200,38,2018
2019-11-10,90611,94.08,5,45,2019,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018
2019-11-10,49661,161.736,9,45,2019,1.0,15,151,15100,1510003,2CI2A8,WKXRWTP7,2019-02-03,2200-01-01 00:00:00,1,2200,5,2019
2019-11-10,83329,88.08,9,45,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-11-20,2200-01-01 00:00:00,1,2200,47,2018
2019-11-10,64619,152.08,4,45,2019,1.0,15,151,15100,1510002,TJYT3A,79VL731U,2019-07-30,2200-01-01 00:00:00,1,2200,31,2019
2019-11-10,84395,139.408,8,45,2019,1.0,15,151,15100,1510003,GVL335,WKXRWTP7,2018-04-12,2200-01-01 00:00:00,1,2200,15,2018
2019-11-10,36096,133.408,11,45,2019,1.0,15,151,15100,1510002,SHL570,79VL731U,2019-08-07,2200-01-01 00:00:00,1,2200,32,2019
2019-11-10,80631,88.736,5,45,2019,1.0,15,151,15100,1510003,VWHZMG,WKXRWTP7,2019-05-12,2200-01-01 00:00:00,1,2200,19,2019
2019-11-10,43678,146.392,9,45,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-12-13,2200-01-01 00:00:00,1,2200,50,2018
2019-11-10,38767,70.392,8,45,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018
2019-11-11,72784,132.148,8,46,2019,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018
2019-11-11,19632,155.827,8,46,2019,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2019-08-19,2200-01-01 00:00:00,1,2200,34,2019
2019-11-11,43678,148.506,10,46,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-12-13,2200-01-01 00:00:00,1,2200,50,2018
2019-11-11,80631,90.864,6,46,2019,1.0,15,151,15100,1510003,VWHZMG,WKXRWTP7,2019-05-12,2200-01-01 00:00:00,1,2200,19,2019
2019-11-11,11050,109.506,10,46,2019,1.0,15,151,15100,1510003,CHQKSO,WKXRWTP7,2018-04-21,2200-01-01 00:00:00,1,2200,16,2018
2019-11-11,83329,79.3665,12,46,2019,0.9,15,151,15100,1510002,VWHZMG,79VL731U,2018-11-20,2200-01-01 00:00:00,1,2200,47,2018
2019-11-11,80308,123.901,5,46,2019,1.0,15,151,15100,1510003,7I77VL,WKXRWTP7,2018-07-16,2200-01-01 00:00:00,1,2200,29,2018
2019-11-11,10334,101.185,9,46,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-04-19,2200-01-01 00:00:00,1,2200,16,2018
2019-11-12,90611,94.185,4,46,2019,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018
2019-11-12,36096,131.469,12,46,2019,1.0,15,151,15100,1510002,SHL570,79VL731U,2019-08-07,2200-01-01 00:00:00,1,2200,32,2019
2019-11-12,89272,123.148,5,46,2019,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2018-04-14,2200-01-01 00:00:00,1,2200,15,2018
2019-11-12,17812,75.469,4,46,2019,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-09-21,2200-01-01 00:00:00,1,2200,38,2018
2019-11-12,38767,73.185,8,46,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018
2019-11-12,10334,101.185,9,46,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-04-19,2200-01-01 00:00:00,1,2200,16,2018
2019-11-12,80631,90.864,5,46,2019,1.0,15,151,15100,1510003,VWHZMG,WKXRWTP7,2019-05-12,2200-01-01 00:00:00,1,2200,19,2019
2019-11-12,11050,109.506,8,46,2019,1.0,15,151,15100,1510003,CHQKSO,WKXRWTP7,2018-04-21,2200-01-01 00:00:00,1,2200,16,2018
2019-11-12,49661,164.543,8,46,2019,1.0,15,151,15100,1510003,2CI2A8,WKXRWTP7,2019-02-03,2200-01-01 00:00:00,1,2200,5,2019
2019-11-12,80308,123.901,7,46,2019,1.0,15,151,15100,1510003,7I77VL,WKXRWTP7,2018-07-16,2200-01-01 00:00:00,1,2200,29,2018
2019-11-12,72784,132.148,6,46,2019,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018
2019-11-12,54404,85.506,8,46,2019,1.0,15,151,15100,1510003,SHL570,WKXRWTP7,2018-11-17,2200-01-01 00:00:00,1,2200,46,2018
2019-11-13,64619,148.79,4,46,2019,1.0,15,151,15100,1510002,TJYT3A,79VL731U,2019-07-30,2200-01-01 00:00:00,1,2200,31,2019
2019-11-13,36096,131.469,11,46,2019,1.0,15,151,15100,1510002,SHL570,79VL731U,2019-08-07,2200-01-01 00:00:00,1,2200,32,2019
2019-11-13,43678,148.506,10,46,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-12-13,2200-01-01 00:00:00,1,2200,50,2018
2019-11-13,19632,155.827,7,46,2019,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2019-08-19,2200-01-01 00:00:00,1,2200,34,2019
2019-11-13,72784,132.148,6,46,2019,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018
2019-11-13,83329,79.3665,12,46,2019,0.9,15,151,15100,1510002,VWHZMG,79VL731U,2018-11-20,2200-01-01 00:00:00,1,2200,47,2018
2019-11-13,38767,73.185,9,46,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018
2019-11-13,78833,300.75,1,46,2019,1.0,FE,FE1,FE100,FE10000,UH2WWF,3FAIRJ4W,2018-09-05,2200-01-01 00:00:00,1,2200,36,2018
2019-11-13,80308,123.901,6,46,2019,1.0,15,151,15100,1510003,7I77VL,WKXRWTP7,2018-07-16,2200-01-01 00:00:00,1,2200,29,2018
2019-11-13,80631,90.864,6,46,2019,1.0,15,151,15100,1510003,VWHZMG,WKXRWTP7,2019-05-12,2200-01-01 00:00:00,1,2200,19,2019
2019-11-13,90611,94.185,6,46,2019,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018
2019-11-13,10334,101.185,10,46,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-04-19,2200-01-01 00:00:00,1,2200,16,2018
2019-11-14,54404,85.506,8,46,2019,1.0,15,151,15100,1510003,SHL570,WKXRWTP7,2018-11-17,2200-01-01 00:00:00,1,2200,46,2018
2019-11-14,90611,94.185,6,46,2019,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018
2019-11-14,80308,123.901,6,46,2019,1.0,15,151,15100,1510003,7I77VL,WKXRWTP7,2018-07-16,2200-01-01 00:00:00,1,2200,29,2018
2019-11-14,89272,123.148,5,46,2019,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2018-04-14,2200-01-01 00:00:00,1,2200,15,2018
2019-11-14,36096,131.469,11,46,2019,1.0,15,151,15100,1510002,SHL570,79VL731U,2019-08-07,2200-01-01 00:00:00,1,2200,32,2019
2019-11-14,72784,132.148,7,46,2019,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018
2019-11-14,38767,73.185,8,46,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018
2019-11-14,10334,101.185,9,46,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-04-19,2200-01-01 00:00:00,1,2200,16,2018
2019-11-14,11050,109.506,8,46,2019,1.0,15,151,15100,1510003,CHQKSO,WKXRWTP7,2018-04-21,2200-01-01 00:00:00,1,2200,16,2018
2019-11-14,19632,155.827,8,46,2019,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2019-08-19,2200-01-01 00:00:00,1,2200,34,2019
2019-11-15,36096,131.469,11,46,2019,1.0,15,151,15100,1510002,SHL570,79VL731U,2019-08-07,2200-01-01 00:00:00,1,2200,32,2019
2019-11-15,64619,148.79,4,46,2019,1.0,15,151,15100,1510002,TJYT3A,79VL731U,2019-07-30,2200-01-01 00:00:00,1,2200,31,2019
2019-11-15,49661,164.543,8,46,2019,1.0,15,151,15100,1510003,2CI2A8,WKXRWTP7,2019-02-03,2200-01-01 00:00:00,1,2200,5,2019
2019-11-15,17812,75.469,3,46,2019,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-09-21,2200-01-01 00:00:00,1,2200,38,2018
2019-11-15,80631,90.864,5,46,2019,1.0,15,151,15100,1510003,VWHZMG,WKXRWTP7,2019-05-12,2200-01-01 00:00:00,1,2200,19,2019
2019-11-15,54404,85.506,10,46,2019,1.0,15,151,15100,1510003,SHL570,WKXRWTP7,2018-11-17,2200-01-01 00:00:00,1,2200,46,2018
2019-11-15,84395,140.864,10,46,2019,1.0,15,151,15100,1510003,GVL335,WKXRWTP7,2018-04-12,2200-01-01 00:00:00,1,2200,15,2018
2019-11-15,11050,109.506,9,46,2019,1.0,15,151,15100,1510003,CHQKSO,WKXRWTP7,2018-04-21,2200-01-01 00:00:00,1,2200,16,2018
2019-11-15,83329,79.3665,12,46,2019,0.9,15,151,15100,1510002,VWHZMG,79VL731U,2018-11-20,2200-01-01 00:00:00,1,2200,47,2018
2019-11-15,38767,73.185,8,46,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018
2019-11-15,89272,123.148,5,46,2019,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2018-04-14,2200-01-01 00:00:00,1,2200,15,2018
2019-11-15,10334,101.185,9,46,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-04-19,2200-01-01 00:00:00,1,2200,16,2018
2019-11-15,43678,148.506,11,46,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-12-13,2200-01-01 00:00:00,1,2200,50,2018
